DogID,Energy_A,Energy_G,Peak_A,Peak_G,Cross_Mean_A,Cross_Mean_G,ANorm,GNorm,FilteredANorm,FilteredGNorm,Behavior,F1_Score
33.0,1.5159910155205461e-05,0.5956447516022456,0.2,0.19,78.0,74.0,1.2579350101805737,60.262013788736645,-0.0032249212146218454,0.19533019247924827,3,0.8053970105411595
33.0,5.328890141877383e-05,1.3964149756908462,0.2,-0.19,78.0,78.0,1.164508341515852,56.377097341275224,-0.0013523717660720671,1.41253095396214,3,0.8053970105411595
33.0,1.6944620689237054e-05,0.6732447430032774,0.195,0.19,78.0,78.0,1.100334064832131,54.90379804013803,0.0020615364808368735,0.6642214802779994,3,0.8053970105411595
33.0,1.1841604585345353e-05,0.6859380952235412,0.2,0.195,78.0,78.0,1.0138162045010919,57.87591269366255,0.0021552942451898843,-0.9304262491153001,3,0.8053970105411595
33.0,2.653557304994457e-05,0.22046224033858672,-0.195,0.19,78.0,76.0,0.926386296368313,63.43133150225348,-0.0005190043531928023,-1.1774262919005425,3,0.8053970105411595
33.0,1.5516115242440748e-05,0.376539093965655,0.19,0.195,76.0,78.0,0.8725813977068271,69.32825882511166,-0.0017334111792925442,0.179536166199378,3,0.8053970105411595
33.0,2.0869695197789705e-05,0.5581747680793212,0.195,0.20500000000000002,78.0,80.0,0.8706272281091375,76.38425339048207,-0.00035614953598253217,1.2001874096089962,3,0.8053970105411595
33.0,1.3223050446029216e-05,0.6969367051908506,0.19,0.195,80.0,78.0,0.9010816560806241,82.30900782535089,0.0007731864385240071,0.49734017821341725,3,0.8053970105411595
33.0,1.3968853326386607e-05,0.19323982961608152,0.2,-0.19,82.0,78.0,0.9268959409874444,81.08019622122679,0.00013662145626516692,-0.8470730293729596,3,0.8053970105411595
33.0,7.566905658834513e-05,5.485387874409945,0.2,0.195,78.0,78.0,0.9487751486843444,84.82914601363714,-0.00037807248861175633,-0.8991642314836142,3,0.8053970105411595
33.0,0.00018943949940559168,1.6663532474636997,0.195,-0.195,78.0,78.0,0.9234486391402611,104.44560489865813,0.0005237996172584253,0.31623166972258815,3,0.8053970105411595
33.0,5.66026138675665e-05,3.5446024866210006,0.185,0.2,76.0,80.0,0.8966364201046041,130.98226441404995,0.000982352688497604,0.9538013315640099,3,0.8053970105411595
33.0,4.472979130993736e-05,1.1434166676855977,0.195,0.195,78.0,78.0,0.8818794191940301,152.7775404747388,-0.0005945186067048153,0.1632909743314637,3,0.8053970105411595
33.0,1.4135184839972976e-05,0.2766560526111277,0.195,-0.195,80.0,76.0,0.8777039363361657,179.19744164222317,-0.0021142983330412414,-0.75347421394405,3,0.8053970105411595
33.0,4.97648564301017e-05,1.5198355980530012,0.20500000000000002,0.21,78.0,76.0,0.9127286168073181,210.20318533535107,-0.0006684246565415247,-0.4680497347845715,3,0.8053970105411595
33.0,5.240477786650168e-05,1.9042264432340312,-0.20500000000000002,0.2,76.0,78.0,0.9428385101262039,227.65599258653404,0.0024487539653489624,0.44393365409933244,3,0.8053970105411595
33.0,4.4157014380900954e-05,2.1628586060647343,0.195,0.2,76.0,78.0,0.9397214619779629,228.05131511242587,0.0027910413804829843,0.5974541513332147,3,0.8053970105411595
33.0,7.301987068487088e-05,0.9642666177243472,0.19,0.21,76.0,78.0,0.9431394370054728,227.0955087083799,-0.0009110862953373293,-0.10633336835148058,3,0.8053970105411595
33.0,2.5002308265629927e-05,0.21813687545481666,0.2,-0.195,78.0,80.0,0.9494955285376546,222.9052252434138,-0.004191454520786167,-0.5489246616966333,3,0.8053970105411595
33.0,2.2776938629384165e-05,0.16777235737215776,0.195,-0.20500000000000002,80.0,80.0,0.9515111778434344,211.09280754295776,-0.0022726591369453047,-0.15076873580147934,3,0.8053970105411595
33.0,4.206177647208199e-05,0.8976438552199001,0.19,0.21,80.0,82.0,0.9317759267989274,196.36061024857977,0.0032320746691476537,0.4164974022290126,3,0.8053970105411595
33.0,0.00015565095094561881,1.0125574746715318,0.2,0.195,78.0,80.0,0.8850338801910353,177.67258534886315,0.005367059997745185,0.33758815695994404,3,0.8053970105411595
33.0,1.5924852718697182e-05,0.7291017647959426,0.19,-0.195,78.0,78.0,0.8438942199790208,157.66728638012214,0.00043504061410148763,-0.21281270459165078,3,0.8053970105411595
33.0,3.182909058698067e-05,0.8107354715043819,-0.19,0.195,78.0,78.0,0.8573369519004765,143.9830419363276,-0.006108617260927037,-0.420323804985993,3,0.8053970105411595
33.0,1.3930564355321119e-05,0.6319426897976296,0.20500000000000002,0.185,78.0,78.0,0.9054177887036459,139.09821931796904,-0.005307518013041613,-0.010215595032914446,3,0.8053970105411595
33.0,5.108363694770748e-05,0.3872828126032961,-0.195,-0.195,76.0,78.0,0.9780863226336416,137.0704846934786,0.0031759286945295,0.4033578646520164,3,0.8053970105411595
33.0,3.793470931539283e-05,0.5042201171790424,0.19,0.19,74.0,78.0,1.0613438082982347,134.37724610413315,0.008573183071071808,0.21573054132797836,3,0.8053970105411595
33.0,1.4349934773252572e-05,0.48927429906821424,0.185,0.20500000000000002,76.0,78.0,1.084004013582053,128.46607873402937,0.002531151113059512,-0.30116838708764043,3,0.8053970105411595
33.0,9.842831468394603e-06,0.5120240473437542,0.195,0.20500000000000002,80.0,78.0,1.027508357683771,115.57410043711697,-0.007972014273551771,-0.38159832948587225,3,0.8053970105411595
33.0,6.358230595057442e-05,0.9581623041039731,0.195,0.20500000000000002,80.0,78.0,1.0194923349030143,104.85302230873154,-0.008330151517408462,0.11443577932015644,3,0.8053970105411595
33.0,3.221402860840499e-05,0.4973571399232251,-0.195,0.20500000000000002,78.0,80.0,1.054024398449106,103.75695359528684,0.003131855470768422,0.45708789670800853,3,0.8053970105411595
33.0,1.90948276202311e-05,1.254444967210595,-0.195,-0.19,78.0,80.0,1.1013650257049206,107.40913620315312,0.011038038451277314,0.11138941722457862,3,0.8053970105411595
33.0,7.57098338048397e-05,0.976053238919323,0.195,0.2,76.0,82.0,1.1660832997989465,115.19153988080588,0.0038299857277820193,-0.4236453034531018,3,0.8053970105411595
33.0,3.122744473814372e-05,0.8313869363564078,0.195,-0.21,80.0,80.0,1.238473470503103,126.35024017765559,-0.008998005447459692,-0.32750749402162094,3,0.8053970105411595
33.0,1.1179176696009867e-05,0.42035591056731564,0.21,0.2,80.0,80.0,1.3410386400339105,130.65405435984684,-0.009468650516096189,0.2818363253966725,3,0.8053970105411595
33.0,1.9650966949122714e-05,0.7236855725886523,0.20500000000000002,-0.19,80.0,80.0,1.46955002518458,120.82307276807822,0.003164282793440349,0.4821965408734301,3,0.8053970105411595
33.0,1.1942099667655746e-05,0.2750684796847342,0.19,0.19,80.0,78.0,1.5501246288279533,103.69004255355016,0.011107453925818335,-0.05510456124403573,3,0.8053970105411595
33.0,2.8803125859389258e-05,0.879904960768551,0.20500000000000002,0.2,80.0,78.0,1.4322930261399027,85.59305850186651,0.003627811330245088,-0.5226249574941245,3,0.8053970105411595
33.0,1.5162785157600824e-05,0.6101459746201149,0.20500000000000002,0.195,78.0,76.0,1.2705409329970445,68.45057132756996,-0.008076452196627238,-0.1860828719592816,3,0.8053970105411595
33.0,7.380808733051505e-05,1.1879887309992858,0.2,-0.195,76.0,78.0,1.192165190329763,61.48897830598238,-0.00795943118011206,0.45250735286867694,3,0.8053970105411595
33.0,6.803720550581167e-05,2.8285164775471117,0.2,-0.215,82.0,80.0,1.1495580923063435,54.583419741669516,0.002403114637678498,0.38739743290896467,3,0.8053970105411595
33.0,7.180564506650456e-05,10.076266162577184,0.19,-0.195,78.0,80.0,1.1068792269127647,45.400436220489134,0.008160219464260286,-0.30090151550067673,3,0.8053970105411595
33.0,3.620919502993937e-05,0.6679084872049629,0.2,0.2,78.0,76.0,1.0755057929616185,37.435058126683465,0.002832739141152198,-0.5167033325467231,3,0.8053970105411595
33.0,5.528889577464425e-05,3.477724511091391,0.195,0.195,80.0,78.0,1.0581550549281518,37.90499620804184,-0.004860211833197133,0.10821069558698312,3,0.8053970105411595
33.0,1.1655326365202246e-05,0.733272222351194,-0.195,0.195,82.0,78.0,1.0460069427408214,41.62374190175638,-0.005178450067628782,0.5675973427562877,3,0.8053970105411595
33.0,7.080689163252228e-06,0.6900184037843694,0.19,0.195,80.0,76.0,1.0715555504209755,38.28739088555421,0.0004546025503378729,0.08765796928569428,3,0.8053970105411595
33.0,2.505609370136078e-05,0.5338258663809435,0.195,0.185,78.0,80.0,1.1104773507933423,32.27698359447675,0.004129626752259343,-0.5637841856251131,3,0.8053970105411595
33.0,1.955399200079025e-05,1.5998136803203926,0.2,0.2,80.0,80.0,1.1357277007958377,25.4488801262742,0.0024641069770995772,-0.29084944037036725,3,0.8053970105411595
33.0,1.8286714573541927e-05,0.9018294035735118,0.19,0.2,76.0,80.0,1.1444608313581555,20.9535575549646,-0.0011993425908754388,0.497247877466294,3,0.8053970105411595
33.0,1.3706085855365027e-05,0.6125423997111149,0.19,0.195,76.0,76.0,1.1058261935923746,16.745227451391518,-0.00272067294029016,0.4942334916416995,3,0.8053970105411595
33.0,6.564804222308503e-05,1.7653678622347801,0.2,0.2,78.0,76.0,1.029128493839812,10.26080763008395,-0.0013774517710017794,-0.3530764390972614,3,0.8053970105411595
33.0,4.3060181800920446e-05,2.6351417875746974,0.2,0.195,78.0,78.0,0.9727081325505612,8.879724778085917,0.0009708709298715355,-0.6853874224631099,3,0.8053970105411595
33.0,2.7766800659030498e-05,2.2295187843384254,0.2,0.20500000000000002,82.0,80.0,0.9528362988499126,18.004958335311333,0.002135811450804081,0.08962287979086013,3,0.8053970105411595
33.0,5.234451400680252e-05,0.8343574045157277,0.20500000000000002,0.20500000000000002,82.0,80.0,0.949083888584144,20.595545665664723,0.0010998032483137629,0.7872957484401635,3,0.8053970105411595
33.0,2.5020457986405674e-05,1.1806198275015123,0.2,0.2,80.0,78.0,0.9296334014427408,18.020779965442646,-0.0010732000062456664,0.27657512645717713,3,0.8053970105411595
33.0,6.938505388387014e-05,0.8137660999644812,0.2,0.185,78.0,76.0,0.8924058709096439,18.861938477608525,-0.001992621058189702,-0.7199352355291679,3,0.8053970105411595
33.0,1.3601229076779251e-05,0.9975449913129927,0.19,0.195,82.0,78.0,0.8710879541217409,26.65594865585243,-0.00062391682217624,-0.6779557270509233,3,0.8053970105411595
33.0,1.929701517869197e-05,1.623574468827186,0.20500000000000002,0.20500000000000002,84.0,80.0,0.8410822531976287,36.96040535181262,0.001324081888317472,0.4160773463068597,3,0.8053970105411595
33.0,1.6959732078560914e-05,0.7336942824609264,0.19,0.2,80.0,80.0,0.815909683558787,46.86852527449067,0.0015733683517090717,0.9701970806452029,3,0.8053970105411595
33.0,1.3860348973046694e-05,0.7007107401657173,0.195,0.21,78.0,80.0,0.7871237695839199,52.64320563226812,7.986348409588998e-05,0.09540189630900475,3,0.8053970105411595
33.0,1.7117899462522664e-05,1.2697482101063364,0.20500000000000002,0.195,78.0,78.0,0.8067529513481807,52.3268208584139,-0.001289286208046417,-1.007456101008114,3,0.8053970105411595
33.0,2.0476312432847187e-05,0.5876415196942949,0.195,0.19,80.0,76.0,0.8422280280173535,49.27673614125912,-0.0011769493454436143,-0.6818596874610263,3,0.8053970105411595
33.0,2.1388095579960947e-05,0.3687247559283102,0.20500000000000002,0.19,78.0,76.0,0.9021605744306277,47.209975758994645,9.124731442151212e-05,0.7177999805249186,3,0.8053970105411595
33.0,2.562881096742923e-05,0.8873374377375727,0.195,0.2,76.0,76.0,0.9611566717710489,47.63781475080277,0.0012035501637522742,1.1547009024402903,3,0.8053970105411595
33.0,6.15711623602924e-05,1.6568011579034234,-0.195,0.19,78.0,80.0,0.9846408333158848,47.42011682159737,0.0010257095949807015,-0.13729058029847607,3,0.8053970105411595
33.0,2.2532821840545464e-05,0.8485173528367739,0.20500000000000002,0.22,80.0,78.0,0.9827128014582898,43.98149718366531,-0.00037707672530111805,-1.3227190460123148,3,0.8053970105411595
33.0,4.436557708197492e-05,2.159756109502014,0.2,0.195,82.0,80.0,0.9664192985790381,45.73114098573833,-0.001442785349714042,-0.5628431745130699,3,0.8053970105411595
33.0,3.3709876932948104e-05,1.3429479565154776,0.195,0.2,78.0,78.0,0.9932536656207215,54.452941641185085,-0.0006773455305006613,1.0985165861567536,3,0.8053970105411595
33.0,9.288831763616652e-05,1.750176052077398,0.2,0.195,74.0,78.0,1.1019187608049879,58.43169112927391,0.0011020978587022228,1.1491182232927355,3,0.8053970105411595
33.0,0.00024611399321638116,7.18520437295776,0.195,0.195,76.0,80.0,1.2345476402711237,46.80258699719068,0.0014025370122618716,-0.5411784956664638,3,0.8053970105411595
33.0,8.775516272477739e-06,0.04464800593744163,0.19,0.19,76.0,76.0,1.3341212321018656,37.70950587364934,-0.00035236170539903127,-1.424925386940493,3,0.8053970105411595
33.0,4.025132581366426e-05,12.280427453467178,-0.195,0.195,76.0,74.0,1.3429131013390256,48.49826278914136,-0.0015828278625689939,-0.17495902773964717,3,0.8053970105411595
33.0,8.612027954127653e-07,0.09606892732554474,0.19,0.19,76.0,76.0,1.275990835814662,53.659382757553324,-0.00033365916058979877,1.2893360813079007,3,0.8053970105411595
33.0,1.6464826855877566e-06,0.06469170115853076,0.19,0.19,76.0,76.0,1.182636545845764,54.7853377012266,0.0014843386812526174,0.7982804122241027,3,0.8053970105411595
34.0,0.000990688156508652,7.558677183092917,-0.195,-0.19,76.0,78.0,1.0845852805095597,62.69466755013515,0.0009425639157466645,-0.8131931552069837,3,0.8053970105411595
34.0,3.645872416890648e-05,7.558389677988325,0.185,-0.19,82.0,78.0,1.0165195290809714,81.02067472632245,-0.0011685232534222381,-1.1364645079221638,3,0.8053970105411595
34.0,1.6941907807201167e-06,0.035887324802590194,0.20500000000000002,-0.19,80.0,80.0,1.019872593286534,101.7568875717754,-0.0014767675141574323,0.17805807959076422,3,0.8053970105411595
34.0,6.338363012174566e-07,0.010065950569401468,0.2,0.19,78.0,78.0,1.065804198506461,115.56285099639345,0.0005976137344857686,1.116792486456915,3,0.8053970105411595
34.0,0.00011230214923979971,2.2055932127035165,-0.19,0.2,78.0,78.0,1.100922834140068,116.49368925765867,0.0018757195387453685,0.4078190075804578,3,0.8053970105411595
34.0,2.5390575424056066e-05,0.1926547248035181,0.19,0.19,74.0,80.0,1.1305832319568516,108.64781331300699,0.00035686338850426567,-0.7839798133716696,3,0.8053970105411595
34.0,7.318609744558612e-07,0.012090617875589984,0.185,0.20500000000000002,78.0,82.0,1.1341941117427827,98.25896843520547,-0.001778290852186219,-0.7629757167265772,3,0.8053970105411595
34.0,6.534619599391398e-07,0.0019092229874570232,0.195,0.195,78.0,80.0,1.1305751102067478,85.95922040975026,-0.0014829111253927647,0.30808034378591165,3,0.8053970105411595
34.0,1.4639239500059904e-06,0.005813528711541208,0.195,0.2,76.0,78.0,1.097458742816786,72.5486520077272,0.0008540127453158383,0.8537813489781695,3,0.8053970105411595
34.0,1.531995148413633e-06,0.004388732746420689,-0.195,0.195,78.0,80.0,1.0403031278473598,62.71344156651447,0.0021548490685370796,0.17338008229044655,3,0.8053970105411595
34.0,3.2061164800479347e-07,0.0021742821893457453,0.195,0.195,78.0,78.0,0.9929376720142106,56.64750103540447,0.0007593470550245257,-0.7054835553976514,3,0.8053970105411595
34.0,2.2120417829279878e-05,0.22969462563076926,0.195,0.19,76.0,80.0,0.9630445485095691,53.22545931351399,-0.0016651480007549018,-0.5493532996978545,3,0.8053970105411595
34.0,0.00017667589001993286,1.7940949118501757,0.19,0.2,78.0,80.0,0.9334203904977649,51.384065340841346,-0.0022150622800399073,0.39869094013844536,3,0.8053970105411595
34.0,3.709445701010209e-06,0.0053776945847016575,0.19,-0.21,76.0,82.0,0.9026815361826118,50.811798596767126,-7.624883929253168e-05,0.7795366142301235,3,0.8053970105411595
34.0,6.421428185572639e-07,0.004197628338775161,0.195,0.2,78.0,82.0,0.8748131341863815,49.166501734774926,0.002411203077644617,0.00274680372823519,3,0.8053970105411595
34.0,1.9596165910152648e-07,0.0020304320620198467,0.21,0.215,80.0,80.0,0.8794826982976982,44.068484754877375,0.002186135079628916,-0.8526869933433623,3,0.8053970105411595
34.0,5.490939086191977e-06,0.06086031944427618,0.21,-0.195,80.0,80.0,0.8951265573543219,37.114445820668884,-0.0008623915348897057,-0.4719236432068647,3,0.8053970105411595
34.0,6.31384389268321e-07,0.004988489334313412,0.19,-0.195,76.0,82.0,0.9353831119637558,32.674566810468306,-0.0032610148353017215,0.7172100732795298,3,0.8053970105411595
34.0,3.311728951925664e-05,0.13335404539831067,0.2,0.19,76.0,82.0,0.9601437735344639,34.19527194111767,-0.0018208092233665402,0.9374447073826496,3,0.8053970105411595
34.0,0.00015800087726241518,0.6039427109920743,0.2,0.2,78.0,78.0,0.919014395102166,35.36254130698502,0.0021738534747024097,-0.3331802098468227,3,0.8053970105411595
34.0,3.265429217998376e-06,0.02890115179669051,0.19,0.19,80.0,80.0,0.8581171517322096,35.854351147419656,0.0039054110922009354,-1.2848077070800703,3,0.8053970105411595
34.0,2.7409813410187615e-07,0.0020663232745367797,0.20500000000000002,0.2,82.0,80.0,0.8138971634186963,41.37553595250532,0.000755327827485876,-0.3079288470454463,3,0.8053970105411595
34.0,2.8540422729167964e-07,0.001416011768270114,-0.20500000000000002,-0.195,78.0,78.0,0.8683746528279139,53.28299545543506,-0.003846926503104501,1.3267288628584843,3,0.8053970105411595
34.0,2.6343200095524503e-07,0.0030112712374970375,0.19,0.2,78.0,78.0,0.9976599989224787,60.84519748720282,-0.003949536592590153,1.0706801391293617,3,0.8053970105411595
34.0,5.055045955270365e-07,0.0029838389716743087,0.20500000000000002,0.2,76.0,76.0,1.1476333210873584,56.85466903105437,0.001239888763518207,-0.9286444155035902,3,0.8053970105411595
34.0,5.071269905152732e-06,0.06299528792614295,0.195,0.2,80.0,76.0,1.2003122577217147,49.99181964558783,0.005326718093678888,-1.698579165927843,3,0.8053970105411595
34.0,3.3972789991082934e-07,0.004282199541099558,0.20500000000000002,0.185,78.0,78.0,1.2024129312000098,56.587098440486095,0.0025723990166089884,0.1025539502491289,3,0.8053970105411595
34.0,1.0127830589172018e-06,0.008401763682744944,0.2,0.19,76.0,78.0,1.0759153102177699,64.54383723061281,-0.0038271289458292005,1.8896460549989424,3,0.8053970105411595
34.0,1.9611432027135867e-05,4.702377575013486,-0.19,0.2,78.0,78.0,1.0105386882099072,62.64006668138133,-0.0053079075165999605,0.9175488933563686,3,0.8053970105411595
34.0,6.776718565848465e-06,0.20611960449140024,-0.195,0.195,80.0,78.0,1.0952242425129202,61.723991930421626,0.0002648792815444043,-1.4699942587192594,3,0.8053970105411595
34.0,4.9556850050037544e-06,0.007210918254895268,0.195,0.21,80.0,80.0,1.1680056966029748,76.12787612752237,0.005340816078861603,-1.7486971836142198,3,0.8053970105411595
34.0,4.374727217198685e-07,0.003861542519200271,0.2,0.2,80.0,80.0,1.2318386834910648,92.0450081031367,0.0032396225433420534,0.5179909035066577,3,0.8053970105411595
34.0,4.831990374794492e-07,0.13085393197140205,0.195,0.19,82.0,80.0,1.2460998912161898,95.24186163059566,-0.002713031140377299,2.031859350618048,3,0.8053970105411595
34.0,2.4932925137128994e-05,0.2787532386238376,0.22,0.20500000000000002,82.0,80.0,1.194081861376765,86.1394899431881,-0.004509013328633811,0.6354635296931449,3,0.8053970105411595
34.0,1.0451241935618575e-05,0.3113277111678431,0.20500000000000002,0.2,78.0,80.0,1.1572007000209599,73.13359606414735,-0.0006604370803397983,-1.6130182201129326,3,0.8053970105411595
34.0,1.1658184692868153e-07,0.0015591459561937993,0.19,0.2,76.0,80.0,1.1378111814857508,75.60889228721281,0.0030177036762158395,-1.534262279045913,3,0.8053970105411595
34.0,1.2277034068794306e-07,0.0020622378879453286,0.215,0.195,78.0,80.0,1.080905066091375,88.11217570263202,0.002487573602278714,0.6541486932262552,3,0.8053970105411595
34.0,2.3621513119230398e-07,0.001369509974197667,0.185,0.195,78.0,80.0,1.0364034752662692,96.99479836721883,-0.00011357969810165364,1.8361775016603472,3,0.8053970105411595
34.0,3.961116811029946e-07,0.0008150733889257962,0.195,0.21,76.0,82.0,1.0455268903256385,97.78750740381867,-0.001559035702279464,0.4602371298353332,3,0.8053970105411595
34.0,2.4352594111396786e-07,0.0013889676151204592,0.19,0.19,80.0,82.0,1.034467527666287,91.31235302797764,-0.0017662940108058192,-1.4549708644590835,3,0.8053970105411595
34.0,4.933541097438494e-07,0.0035556636923044773,0.19,0.2,80.0,82.0,1.0138367292266541,83.05041890452682,-0.0012519885171959992,-1.2932415305707492,3,0.8053970105411595
34.0,5.166201231871332e-07,0.00466075233269234,-0.195,0.2,76.0,78.0,1.036958522964154,77.69864548868622,0.0008565776365654103,0.5996411087071332,3,0.8053970105411595
34.0,1.4925862400659156e-06,0.0782416521281636,0.19,0.2,76.0,78.0,1.0463582415339403,75.98720551563162,0.003504285280754027,1.569258055716178,3,0.8053970105411595
34.0,1.0296766287241981e-06,0.020174597925289688,0.19,0.195,78.0,76.0,1.0346042649027696,75.58693882826796,0.00258037135475648,0.3574493502372566,3,0.8053970105411595
34.0,5.004337621315872e-07,0.00218074556565957,0.2,0.19,78.0,76.0,1.0250839820287896,77.54160940049776,-0.0028425700540299814,-1.2707028494359625,3,0.8053970105411595
34.0,2.817495842767815e-07,0.006849087707579978,-0.195,0.19,80.0,76.0,0.9929082844341667,81.42538731155847,-0.0062371623293716255,-1.065725554312475,3,0.8053970105411595
34.0,2.751926998513612e-05,2.1453169123500415,0.2,-0.195,80.0,76.0,0.9571368600769694,89.9112756727389,-0.0012912492901009276,0.598339364582957,3,0.8053970105411595
34.0,6.676535805949732e-06,0.08181814153033329,0.19,0.185,78.0,76.0,0.953689238614445,98.3032600143802,0.007152625561102021,1.333686953100882,3,0.8053970105411595
34.0,8.706749321919161e-07,0.00843208312415458,-0.19,0.2,78.0,78.0,0.9513254058507006,99.49594171740831,0.007033610595248753,0.15298140977174896,3,0.8053970105411595
34.0,2.7743518998989394e-07,0.0006310576005122469,-0.19,0.195,78.0,78.0,0.9231101114260422,96.1783598282382,-0.003650199157945583,-1.169991606433933,3,0.8053970105411595
34.0,1.7192675092550072e-07,0.0018922677902224877,0.2,0.195,78.0,80.0,0.8991166644156919,92.44237930434008,-0.010998974110227929,-0.7281192614808422,3,0.8053970105411595
34.0,1.1342075576123431e-07,0.0004729054746459058,0.19,-0.195,80.0,80.0,0.891466004567196,86.79545225727621,-0.0033486908747657465,0.7420151126419203,3,0.8053970105411595
34.0,1.527389049044704e-07,0.0006345396217049812,0.195,0.2,80.0,78.0,0.8845395440233297,77.00126685096166,0.010288777410457342,1.0202277511836135,3,0.8053970105411595
34.0,6.457800532723262e-07,0.002940035234205929,0.2,-0.20500000000000002,82.0,80.0,0.8588241941782964,67.86544444662704,0.01057871574739847,-0.24189427914033743,3,0.8053970105411595
34.0,9.268842730335391e-07,0.02754591311697116,0.20500000000000002,-0.195,82.0,78.0,0.7816829395330309,61.93312635308991,-0.0043874476884835185,-1.0437623757428403,3,0.8053970105411595
34.0,2.348242471733032e-07,0.022450618484164825,0.2,-0.195,82.0,78.0,0.7567233456171417,65.95334123171773,-0.014265872743441302,-0.17342027919812125,3,0.8053970105411595
34.0,1.5439526769233484e-07,0.0008118742269609619,0.20500000000000002,-0.195,78.0,78.0,0.8449131540939577,72.70291921937137,-0.004476081153434885,0.911072887749308,3,0.8053970105411595
34.0,4.849533378980381e-07,0.0018137048233747826,0.2,0.195,80.0,80.0,0.9175715630254678,66.88765700518435,0.012057974033102534,0.4529403977450622,3,0.8053970105411595
34.0,4.257447533387449e-07,0.0014897359807419708,0.2,-0.185,84.0,80.0,0.9353818163942466,52.457793683905024,0.012142043595388657,-0.7415986147408493,3,0.8053970105411595
34.0,7.457816900018679e-07,0.005484517385331804,0.20500000000000002,0.20500000000000002,80.0,76.0,0.8989167500058056,37.73187458390228,-0.004742732554235388,-0.6440552738498545,3,0.8053970105411595
34.0,2.809588722506099e-07,0.004488064464552192,0.2,0.2,80.0,80.0,0.9082148872056657,38.09596431071453,-0.015104265711545078,0.5798428209080271,3,0.8053970105411595
34.0,3.2789255002276437e-07,0.013672955580316365,0.19,0.20500000000000002,80.0,82.0,1.0228973902371634,44.998148473563006,-0.004472453816745345,0.8089194257822991,3,0.8053970105411595
34.0,3.062990124741196e-07,0.00471400950085018,0.20500000000000002,0.2,80.0,80.0,1.1878291885292263,40.329464266141834,0.012097090977854432,-0.41151375613719077,3,0.8053970105411595
34.0,2.3596435800869676e-07,0.004174252732771508,0.2,0.2,82.0,80.0,1.3281629211843704,42.21436246148142,0.011508184645171575,-1.00308633298806,3,0.8053970105411595
34.0,6.426668389099949e-07,0.009728131054992255,0.20500000000000002,0.2,80.0,78.0,1.31500484946064,66.35546560090648,-0.004750671466914214,0.13570557111047124,3,0.8053970105411595
34.0,3.029065893429728e-07,0.010887715158284059,0.185,0.19,78.0,78.0,1.2729674420325918,84.68414514822462,-0.013555856448475121,1.1627451053664501,3,0.8053970105411595
34.0,9.459432179821537e-07,0.0033353257358859334,-0.185,0.195,76.0,76.0,1.3024816467106168,87.6923175843933,-0.003394307269604562,0.30465807777051906,3,0.8053970105411595
34.0,4.0810605546841637e-07,0.0020244513517762353,0.195,0.2,78.0,80.0,1.2911487370036032,91.60606919477915,0.010508922373544434,-1.148262397619903,3,0.8053970105411595
34.0,7.065694358014049e-07,0.002291074500720839,0.19,0.19,76.0,82.0,1.2284772700567153,99.98194492588642,0.009142423471271343,-0.8587976095192524,3,0.8053970105411595
34.0,2.3288292343160365e-06,0.22521482306971888,0.19,-0.20500000000000002,74.0,80.0,1.170304779980839,98.90349853879982,-0.004227598989152198,0.8171489282976884,3,0.8053970105411595
34.0,1.8679668030023881e-06,0.022472373113559645,0.2,0.2,80.0,80.0,1.104908758713587,87.71992627237536,-0.010683184013297403,1.3409577906997454,3,0.8053970105411595
34.0,7.640825526363605e-06,1.6822482709930189,0.2,0.19,80.0,78.0,1.047868760562123,74.27349509038096,-0.0023754605557533086,-0.13339723275700477,3,0.8053970105411595
34.0,1.2930490630494521e-05,0.5029750475693647,0.195,0.195,78.0,78.0,1.021209766640527,66.69593210186306,0.008312099652227673,-1.4808988574613366,3,0.8053970105411595
34.0,1.4370719283209852e-06,0.011983028112264156,0.2,0.20500000000000002,78.0,82.0,1.0528687775696457,69.05550503223571,0.00701408928200036,-0.7260877364991181,3,0.8053970105411595
34.0,3.958114389542346e-08,0.00322338049027914,0.185,-0.195,78.0,80.0,1.0711474815999895,77.2620507733158,-0.0035805496515522654,1.0997276815965282,3,0.8053970105411595
34.0,8.91653812456357e-07,0.07057631200433981,0.2,0.2,78.0,80.0,1.0811254611616545,87.56095224248496,-0.008619451098691873,1.4232533106097591,3,0.8053970105411595
34.0,5.861958505472457e-07,0.010389475920154488,0.20500000000000002,0.2,80.0,82.0,1.0684784285744846,95.93364209313212,-0.0016584657055222283,-0.24385135180698392,3,0.8053970105411595
34.0,4.674611936838989e-07,0.008121710612048907,0.20500000000000002,0.20500000000000002,80.0,80.0,1.0566750781843963,103.42861277888403,0.007191973781509718,-1.609014238709401,3,0.8053970105411595
34.0,1.2908952376763509e-07,0.01867143081953388,0.20500000000000002,0.195,80.0,80.0,1.0491301234937447,109.41988851861277,0.005790802533223397,-0.7744256156105715,3,0.8053970105411595
34.0,1.2274439598699424e-06,0.005810880828279506,-0.19,0.2,80.0,78.0,1.0316874411206138,109.59455702487986,-0.003485424997656866,1.1327409115354719,3,0.8053970105411595
34.0,1.7555153396716567e-06,0.01793994737088787,-0.19,0.195,78.0,78.0,1.0485492565354286,99.8604046160725,-0.007696933830012729,1.5114506342575176,3,0.8053970105411595
